time_s,temperature,heart_rate,spo2,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1424.95,37.171,68.97,98.9,-0.0077,0.0028,0.9858,-1.038,-0.383,0.259
1425.0,37.174,69.9,98.86,-0.0324,0.0055,1.0465,-1.302,-0.876,-0.248
1425.05,37.177,69.75,98.89,-0.0231,0.0525,1.0003,-1.841,-1.53,0.6
1425.1,37.181,69.45,98.87,0.0136,0.0375,0.9564,-0.529,-1.026,0.773
1425.15,37.184,70.64,98.91,0.0425,0.0717,0.9305,-0.263,-0.927,0.63
1425.2,37.186,69.88,98.88,0.0204,-0.0015,0.9143,0.481,-0.812,0.019
1425.25,37.185,71.44,98.9,0.0486,0.0334,0.9617,0.165,0.556,-0.864
1425.3,37.197,70.39,98.88,0.0779,0.0331,0.9579,-0.339,0.894,-0.284
1425.35,37.182,71.14,98.89,0.0263,0.0042,0.9666,0.585,0.417,-0.626
1425.4,37.168,71.56,98.91,0.0751,0.0646,0.9995,-0.512,0.62,0.048
1425.45,37.165,71.0,98.94,-0.005,0.0473,1.0042,0.426,-0.64,0.488
1425.5,37.197,70.98,98.87,-0.0213,0.0186,1.0195,-0.546,-0.408,0.961
1425.55,37.186,71.43,98.9,0.0257,0.0233,0.9806,-0.138,1.673,0.24
1425.6,37.183,71.98,98.93,-0.0127,-0.0123,0.9603,0.41,1.006,-1.818
1425.65,37.186,71.42,98.93,-0.019,-0.0555,0.9701,-0.183,1.767,-0.537
1425.7,37.183,71.0,98.94,-0.022,-0.0057,0.9735,-0.763,0.21,-0.085
1425.75,37.185,70.72,98.99,0.0352,-0.0111,1.0095,-0.237,-0.283,-0.868
1425.8,37.177,71.7,99.0,0.0642,0.0579,1.0043,1.058,-1.485,-0.449
1425.85,37.192,71.1,98.99,0.0205,0.0409,1.0575,0.635,-0.648,-0.19
1425.9,37.176,72.13,98.99,-0.0624,-0.0362,1.0153,0.406,-0.739,-1.391
1425.95,37.172,72.37,98.97,-0.0168,0.0139,1.001,0.417,-0.593,0.473
1426.0,37.164,72.08,99.07,-0.005,0.0003,0.979,-0.958,0.189,0.434
1426.05,37.179,71.81,99.05,-0.0035,0.0424,1.0081,0.107,0.533,0.532
1426.1,37.194,72.18,99.01,-0.0278,0.0494,1.0081,-0.405,0.354,0.472
1426.15,37.177,71.92,99.07,-0.0287,0.0046,0.9986,-0.132,-0.183,-0.041
1426.2,37.167,71.79,99.08,0.0027,-0.0048,0.9888,-0.653,-0.502,-0.506
1426.25,37.184,71.71,99.07,-0.0279,0.0271,1.025,-2.013,-1.318,-0.454
1426.3,37.175,71.99,99.09,0.0003,0.0066,1.0087,-0.892,-0.467,-1.465
1426.35,37.197,71.94,99.12,-0.0286,0.054,1.0301,-1.358,-0.461,-0.644
1426.4,37.192,72.53,99.1,0.0043,0.0007,1.0075,-0.892,-0.241,-0.754
1426.45,37.168,72.17,99.1,-0.0103,-0.0032,0.9974,-1.537,0.835,-0.148
1426.5,37.179,71.19,99.15,-0.0111,-0.0246,1.006,-1.174,1.39,0.507
1426.55,37.174,72.06,99.15,-0.0326,-0.0578,1.0062,-0.845,1.105,0.2
1426.6,37.17,71.81,99.11,-0.0211,-0.0167,0.9667,-1.704,0.1,0.411
1426.65,37.181,71.85,99.12,-0.0369,0.0196,0.9796,-1.001,-0.814,0.545
1426.7,37.189,71.52,99.1,-0.0414,0.033,1.002,1.006,-0.116,0.547
1426.75,37.18,71.59,99.13,-0.0259,0.0318,1.009,1.734,-1.316,0.23
1426.8,37.176,72.32,99.17,-0.0259,0.028,1.0406,2.447,-0.516,1.024
1426.85,37.159,71.24,99.15,-0.0433,-0.0029,1.0481,2.273,-1.135,-0.647
1426.9,37.175,71.02,99.19,-0.0039,-0.0314,1.0764,2.358,0.353,-0.211
1426.95,37.187,70.9,99.16,0.0356,-0.0404,1.0603,0.249,1.281,-1.395
1427.0,37.168,70.63,99.14,0.0011,0.0008,0.9754,0.192,2.275,-1.1
1427.05,37.194,71.38,99.15,0.0648,-0.0222,0.9534,-0.62,0.267,-0.611
1427.1,37.175,71.57,99.2,0.1269,0.0002,1.0147,-0.504,-0.235,0.338
1427.15,37.183,70.6,99.21,0.1084,0.0176,1.0128,1.095,-0.109,0.43
1427.2,37.177,71.07,99.11,0.0283,-0.0028,1.0331,1.588,-0.574,0.985
1427.25,37.17,71.24,99.17,0.0054,0.0151,0.9985,1.636,-0.459,-0.083
1427.3,37.186,70.75,99.21,-0.0139,-0.0349,1.0483,1.073,0.337,1.074
1427.35,37.175,70.56,99.16,0.002,-0.0764,1.0368,0.53,1.496,0.576
1427.4,37.173,70.15,99.16,-0.0035,0.0163,1.0292,-0.606,0.762,-0.321
1427.45,37.158,70.71,99.23,0.0109,-0.0029,1.0123,0.676,-0.736,-0.539
1427.5,37.194,70.21,99.14,0.0213,-0.0154,1.0273,-0.424,0.073,-0.133
1427.55,37.181,70.57,99.21,-0.0077,0.0066,0.981,0.791,-0.743,-0.265
1427.6,37.192,69.95,99.12,-0.0562,0.058,0.999,1.4,-1.497,0.746
1427.65,37.188,70.32,99.14,-0.0333,0.0648,1.0221,0.925,-0.681,0.029
1427.7,37.192,70.66,99.1,0.0141,0.035,0.9852,1.911,-0.469,0.063
1427.75,37.176,70.32,99.17,0.0534,0.0223,1.0114,1.7,-0.977,1.189
1427.8,37.168,69.73,99.07,0.0,-0.009,0.9678,0.692,-0.929,0.584
1427.85,37.189,69.48,99.08,0.0027,-0.0053,1.0247,0.616,-0.711,0.196
1427.9,37.183,70.04,99.05,-0.0154,0.0296,1.0141,-0.447,-0.843,-0.132
1427.95,37.177,70.7,99.1,-0.0207,-0.0388,0.9633,-0.078,-0.345,0.562
1428.0,37.189,70.4,99.06,0.0408,0.0012,0.9763,-0.56,0.479,-0.539
1428.05,37.185,71.0,99.01,-0.0206,-0.0259,0.9821,-0.744,0.628,-0.634
1428.1,37.188,71.4,99.02,-0.049,0.0066,0.952,-0.961,1.618,-0.274
1428.15,37.171,70.0,99.0,-0.0548,0.0142,0.9893,-0.803,1.035,0.397
1428.2,37.191,70.4,99.03,-0.0536,-0.0414,0.9916,-0.983,0.78,0.279
1428.25,37.181,70.12,98.96,-0.0269,-0.0097,1.01,-1.118,-0.603,-0.121
1428.3,37.192,69.89,98.9,0.0244,-0.0849,1.0075,-1.733,-0.159,-0.432
1428.35,37.191,70.44,98.99,0.0044,-0.0376,1.0202,-0.742,-0.267,-0.782
1428.4,37.188,70.4,99.0,0.039,-0.0422,1.0374,-1.256,0.175,0.114
1428.45,37.18,70.31,98.96,0.0554,-0.0186,1.0076,-1.02,0.322,-0.121
1428.5,37.189,70.22,98.94,0.0473,-0.045,0.9982,-0.318,0.308,0.543
1428.55,37.193,70.54,98.89,-0.037,-0.0261,0.9839,0.64,0.026,0.352
1428.6,37.188,70.36,98.91,-0.0646,-0.0102,1.008,0.306,-0.748,1.361
1428.65,37.184,70.55,98.91,-0.0214,0.0022,0.9851,-0.804,-2.957,0.765
1428.7,37.189,70.15,98.92,-0.0092,0.0886,0.9054,0.571,-1.046,-0.777
1428.75,37.176,70.37,98.88,-0.0058,0.0916,1.0093,-0.215,0.105,0.342
1428.8,37.197,70.59,98.94,-0.0722,0.0636,1.0129,-0.058,0.38,-0.405
1428.85,37.165,71.04,98.9,-0.0495,0.0315,1.0201,1.097,0.522,1.02
1428.9,37.182,71.06,98.92,0.0492,-0.0019,1.0348,-0.485,1.715,-0.405
1428.95,37.177,70.81,98.9,0.04,-0.0761,1.0146,0.706,1.253,0.319
1429.0,37.175,70.93,98.85,0.0058,-0.0509,1.0136,1.113,0.944,-0.649
1429.05,37.185,71.37,98.89,-0.0652,-0.0163,1.0089,-0.164,0.227,-0.748
1429.1,37.17,71.1,98.89,-0.0348,0.004,1.0003,-0.17,-0.662,0.758
1429.15,37.203,70.94,98.91,-0.0313,0.0175,0.961,-0.543,-0.192,0.027
1429.2,37.168,71.82,98.87,-0.0336,0.0036,0.9733,0.348,-0.105,-0.235
1429.25,37.172,70.87,98.95,-0.0337,0.0008,0.9962,-0.81,0.758,1.599
1429.3,37.171,71.09,98.9,0.0037,0.0118,1.0074,-0.831,-1.162,0.993
1429.35,37.184,72.23,98.89,0.0729,0.0066,1.0187,-0.043,-0.385,0.623
1429.4,37.192,71.15,98.88,0.0344,-0.0057,1.0257,0.517,-1.209,0.29
1429.45,37.187,72.52,98.91,-0.0094,0.0084,1.0295,0.657,-1.085,-0.341
1429.5,37.196,71.24,98.91,-0.0096,0.0043,1.0034,2.056,-1.563,0.52
1429.55,37.173,71.38,98.93,0.0182,-0.0287,0.9774,-0.021,0.17,0.743
1429.6,37.188,71.37,98.97,0.0527,-0.037,0.9434,-0.372,1.577,-0.141
1429.65,37.179,71.27,98.94,0.0942,0.0326,0.95,0.082,0.84,-0.981
1429.7,37.184,72.65,98.96,0.0762,-0.0671,1.001,-1.071,0.831,0.354
1429.75,37.193,72.57,98.97,0.0647,-0.0101,0.9924,0.283,0.275,0.024
1429.8,37.165,71.29,98.96,0.0256,-0.0448,0.9735,-0.636,0.577,0.163
1429.85,37.202,72.78,98.92,-0.0199,0.0329,0.9119,0.108,0.319,0.147
1429.9,37.18,71.39,98.99,-0.0008,0.0535,0.9519,0.837,0.199,0.224
1429.95,37.166,73.49,99.0,-0.0169,0.0356,0.9662,0.696,1.667,-0.9
1430.0,37.175,71.93,98.98,0.0208,-0.0051,0.9641,0.791,-0.081,-0.163
1430.05,37.183,71.69,98.97,0.0101,-0.0327,1.0092,1.304,-0.434,-0.288
1430.1,37.175,72.23,99.07,0.0113,-0.005,0.949,-0.719,-0.03,-0.805
1430.15,37.161,71.53,99.05,-0.0021,0.0217,0.9876,1.136,0.639,0.327
1430.2,37.183,71.25,99.05,-0.0352,-0.022,0.995,0.264,0.742,0.051
1430.25,37.175,71.71,99.05,0.0188,-0.0444,1.019,0.632,0.982,-1.053
1430.3,37.188,71.95,99.09,-0.0429,-0.0013,1.0023,0.782,-0.384,-1.079
1430.35,37.171,70.8,99.13,-0.0376,0.0199,1.0155,-0.09,-0.819,-0.5
1430.4,37.204,71.41,99.11,-0.0271,0.0066,1.0595,-1.419,-0.496,-1.141
1430.45,37.187,72.81,99.11,0.0416,0.0366,1.0256,-1.293,-0.866,-0.881
1430.5,37.184,71.8,99.14,0.0576,0.0594,1.0571,-1.073,-1.296,0.98
1430.55,37.188,70.57,99.17,0.0607,0.0462,1.0031,-1.275,0.127,0.893
1430.6,37.164,71.74,99.12,-0.0191,-0.0074,1.0072,-0.964,-0.376,0.478
1430.65,37.177,71.89,99.19,-0.072,-0.005,0.9408,-1.01,-0.891,-0.444
1430.7,37.2,71.67,99.13,-0.0417,0.014,0.9303,-0.389,-0.783,-0.313
1430.75,37.179,72.04,99.18,0.0276,0.0453,0.9598,-1.142,-0.275,-1.345
1430.8,37.181,71.48,99.15,0.0429,-0.0149,1.0183,-0.455,-0.136,-0.195
1430.85,37.177,72.1,99.16,0.0171,-0.0096,1.0207,0.104,0.122,-0.516
1430.9,37.196,71.56,99.17,-0.0231,0.0323,1.0317,-0.063,-0.659,0.337
1430.95,37.179,71.6,99.2,-0.0154,0.0952,1.0158,-0.015,-0.058,0.274
1431.0,37.169,71.69,99.2,0.0201,-0.0009,1.026,-0.049,0.385,-0.542
1431.05,37.208,71.84,99.22,-0.0186,-0.0463,1.0477,-0.32,-0.899,0.422
1431.1,37.168,71.64,99.16,-0.0467,0.0134,1.0381,-0.277,-0.475,-0.112
1431.15,37.181,71.07,99.18,-0.0825,0.0735,1.0184,-0.173,-0.498,0.874
1431.2,37.173,72.22,99.18,-0.0383,0.0734,1.0199,0.287,0.774,-0.173
1431.25,37.175,71.01,99.2,-0.0102,-0.0194,1.0275,-0.707,0.914,0.133
1431.3,37.171,70.95,99.14,-0.0135,-0.0696,0.9642,-0.158,0.849,0.499
1431.35,37.176,70.4,99.17,0.0724,-0.0438,0.9783,-0.724,0.079,0.567
1431.4,37.192,71.23,99.13,0.0605,0.0472,0.9658,-0.313,-0.243,0.115
1431.45,37.163,71.09,99.18,-0.0095,0.0391,0.985,-1.171,-0.682,-0.5
1431.5,37.195,71.36,99.12,-0.011,-0.001,1.0104,-0.559,-1.416,0.451
1431.55,37.193,70.9,99.1,0.0067,-0.0493,0.9953,-0.347,1.001,-0.312
1431.6,37.187,72.13,99.11,0.0358,-0.0246,1.0092,0.311,1.494,1.279
1431.65,37.183,71.0,99.16,0.0165,0.0205,1.005,0.012,-0.095,0.928
1431.7,37.185,70.99,99.11,-0.0155,0.0665,1.006,-0.496,1.914,0.453
1431.75,37.196,71.24,99.16,-0.0242,0.0687,0.9666,-1.428,-0.239,0.36
1431.8,37.165,71.46,99.1,0.0241,-0.0009,0.9702,-1.28,-0.904,-0.597
1431.85,37.189,71.87,99.11,0.0176,-0.0715,0.9974,-1.664,-1.617,0.021
1431.9,37.175,71.52,99.12,0.1151,-0.0372,0.9987,-1.512,-0.926,-0.136
1431.95,37.19,71.51,99.06,0.1007,-0.0011,1.0214,-0.189,-0.326,-0.289
1432.0,37.176,71.31,99.06,0.1016,-0.03,0.9977,-0.211,-0.233,-0.769
1432.05,37.189,70.84,99.0,0.0241,-0.0434,1.0581,0.412,0.507,-0.203
1432.1,37.167,70.94,99.02,0.0794,-0.0455,1.0502,0.749,0.939,0.1
1432.15,37.165,70.13,99.0,0.0928,-0.0422,1.0488,1.217,0.711,-0.328
1432.2,37.181,71.08,99.03,0.0092,-0.0349,1.064,1.121,-0.292,1.116
1432.25,37.196,71.56,99.03,-0.0091,-0.0806,0.9709,-0.158,-0.724,1.174
1432.3,37.187,71.11,99.02,0.0104,0.0322,0.9665,0.623,-1.163,0.161
1432.35,37.187,71.45,98.93,-0.0283,0.0271,0.9807,-0.439,-1.21,-0.079
1432.4,37.191,72.19,98.96,0.0414,-0.0194,0.9976,-1.015,-0.872,-0.069
1432.45,37.178,71.29,98.95,0.0134,-0.0211,1.0085,0.751,0.028,-0.413
1432.5,37.188,71.53,98.92,-0.0104,-0.0383,1.032,0.59,0.387,0.301
1432.55,37.176,71.3,98.94,-0.0142,0.0404,1.0128,0.791,-0.274,0.194
1432.6,37.179,70.84,98.92,0.0142,0.0564,1.0555,0.766,-0.969,0.336
1432.65,37.18,71.14,98.91,0.0031,0.034,1.0285,-0.198,-0.533,-0.483
1432.7,37.177,70.71,98.93,-0.0346,0.0051,1.0163,1.018,-1.002,0.496
1432.75,37.181,71.69,98.89,-0.1329,-0.0157,0.9738,1.567,-1.109,-0.913
1432.8,37.18,71.74,98.88,-0.0287,0.0102,1.0152,0.862,-1.073,-0.26
1432.85,37.175,71.24,98.84,-0.0124,0.0308,1.0014,-0.673,0.226,-0.728
1432.9,37.181,72.19,98.9,-0.0142,0.0123,1.0181,-0.41,-1.198,0.493
1432.95,37.184,71.21,98.91,-0.0198,0.0514,0.9853,-1.575,-0.371,0.674
1433.0,37.171,71.78,98.87,-0.0276,0.0191,0.9577,-0.928,-0.85,-0.569
1433.05,37.186,71.24,98.87,0.0065,0.0084,0.9794,-1.589,-0.738,0.548
1433.1,37.177,71.61,98.89,-0.0283,-0.055,1.0259,-1.665,-1.283,0.666
1433.15,37.184,70.71,98.87,-0.0044,-0.0214,1.0251,-0.188,0.666,-0.273
1433.2,37.176,71.19,98.89,-0.0009,0.0008,0.9899,-1.116,0.659,-0.227
1433.25,37.193,71.51,98.88,-0.0284,0.0855,1.0614,-0.144,-0.202,-0.158
1433.3,37.192,71.93,98.92,-0.0396,0.0612,1.0161,0.327,-0.251,-1.119
1433.35,37.172,71.57,98.89,0.0273,0.0562,1.0004,1.64,0.584,-0.523
1433.4,37.187,72.27,98.98,0.0725,0.0607,1.0014,1.89,0.517,-0.594
1433.45,37.197,71.44,98.91,0.1085,-0.0095,1.0309,1.006,2.1,0.016
1433.5,37.173,71.21,98.88,0.0337,0.0206,1.0568,0.459,2.256,-0.636
1433.55,37.174,72.65,98.92,-0.0267,-0.0351,1.0364,-0.027,0.934,-0.568
1433.6,37.19,71.01,98.98,-0.0084,0.008,1.0533,-0.561,1.386,-0.337
1433.65,37.169,71.45,98.99,0.0696,0.0019,1.0634,-0.202,0.116,-0.598
1433.7,37.174,71.87,98.97,0.0685,0.0315,1.0072,0.395,-1.41,-0.29
1433.75,37.172,71.78,98.93,0.0462,-0.0057,0.9643,0.055,-1.218,1.229
1433.8,37.19,72.04,98.95,0.005,-0.0203,0.9916,0.306,-1.116,-0.293
1433.85,37.175,72.08,99.03,-0.0173,-0.0526,0.9964,-0.373,-0.686,1.25
1433.9,37.179,73.19,99.0,-0.0344,0.0063,0.953,1.204,0.895,0.488
1433.95,37.175,72.03,99.04,-0.0047,-0.0394,1.022,0.542,0.619,1.045
1434.0,37.194,72.38,99.04,-0.0294,0.0496,0.9973,0.179,0.018,0.949
1434.05,37.174,72.28,99.01,-0.0266,0.0464,0.9916,-0.365,-1.013,-0.123
1434.1,37.168,71.1,99.04,-0.041,0.0392,0.988,-1.488,-1.676,-0.005
1434.15,37.168,71.76,99.06,0.0148,-0.0089,1.005,-1.838,-1.748,-0.413
1434.2,37.189,71.31,99.06,0.0663,-0.0431,0.9481,-1.589,-0.117,-0.193
1434.25,37.19,71.9,99.08,0.0965,-0.0786,1.0163,-0.837,0.382,-0.118
1434.3,37.195,72.41,99.11,0.018,-0.0269,1.0114,-0.461,1.88,-0.121
1434.35,37.17,72.96,99.11,-0.0224,0.0598,0.9693,1.12,0.939,0.121
1434.4,37.18,73.24,99.1,-0.0201,0.0292,0.9906,0.672,0.853,-0.158
1434.45,37.207,73.86,99.12,-0.0646,0.0049,0.9948,1.118,0.438,0.542
1434.5,37.179,72.68,99.18,-0.0124,0.033,0.9945,0.255,0.972,0.32
1434.55,37.177,72.67,99.14,0.0171,0.0759,0.9585,0.179,-0.289,0.323
1434.6,37.182,71.95,99.15,-0.0417,0.0255,1.0071,1.115,0.052,0.424
1434.65,37.188,72.19,99.14,-0.0168,0.0145,0.9862,0.766,-0.153,-0.087
1434.7,37.187,73.1,99.16,-0.0016,-0.0008,1.0393,1.792,-0.086,0.455
1434.75,37.176,73.67,99.16,-0.038,-0.0189,1.0288,0.216,0.484,-0.222
1434.8,37.177,73.4,99.14,-0.0681,0.021,1.0358,1.438,-0.701,-1.083
1434.85,37.179,72.38,99.22,-0.0164,-0.0242,0.9663,1.027,0.2,0.309
1434.9,37.175,72.1,99.19,-0.0415,-0.037,0.9704,0.236,0.371,-0.216
1434.95,37.17,71.74,99.26,-0.0232,-0.0716,1.0116,-0.814,-0.844,0.048
1435.0,37.2,72.58,99.25,-0.0065,0.0024,0.9971,-0.104,-0.398,0.04
1435.05,37.178,73.57,99.19,-0.008,0.0326,0.9541,-0.302,-0.806,0.613
1435.1,37.179,72.29,99.18,-0.0614,0.0267,0.9244,0.4,-2.078,0.382
1435.15,37.179,72.19,99.16,-0.0651,-0.0266,0.9809,0.457,-0.517,-0.128
1435.2,37.182,72.33,99.14,-0.0045,0.0403,0.9758,-0.419,0.016,0.625
1435.25,37.187,72.26,99.19,0.0655,0.0727,0.921,-0.517,0.298,-0.324
1435.3,37.178,72.38,99.18,0.0143,0.1107,0.9349,-0.378,0.065,-0.237
1435.35,37.194,71.01,99.19,-0.0111,0.035,0.9811,-0.261,-0.66,-0.22
1435.4,37.188,71.71,99.13,-0.0006,-0.0143,1.0424,0.398,-0.477,1.231
1435.45,37.181,71.93,99.25,-0.0017,-0.0194,1.0504,0.468,-0.341,0.092
1435.5,37.176,72.19,99.19,-0.0634,-0.0748,0.9925,1.737,-0.633,-0.336
1435.55,37.193,71.69,99.11,-0.0627,-0.0843,0.9904,0.776,-0.718,0.346
1435.6,37.181,72.0,99.1,-0.0397,-0.0615,0.9938,0.833,0.389,-0.713
1435.65,37.17,71.5,99.12,-0.0193,-0.018,1.0009,-0.782,-0.282,0.309
1435.7,37.193,72.16,99.11,0.0423,0.0055,0.9496,-1.005,1.443,0.874
1435.75,37.175,71.82,99.16,0.0258,0.0284,0.9674,-0.642,0.789,0.378
1435.8,37.191,71.67,99.1,-0.0129,0.0144,0.9786,-1.178,2.521,0.399
1435.85,37.157,71.91,99.08,-0.036,-0.0338,1.0148,-1.887,-0.102,-0.068
1435.9,37.179,71.72,99.03,-0.0018,-0.053,1.0179,-1.227,0.796,0.711
1435.95,37.194,71.07,99.05,0.0128,-0.0251,1.0021,-0.399,-0.664,0.501
1436.0,37.183,70.88,99.08,0.0065,-0.0175,1.0998,0.398,-1.073,0.506
1436.05,37.189,71.9,99.02,-0.0344,-0.0096,1.0014,0.73,-0.259,0.354
1436.1,37.174,72.14,98.99,-0.0038,0.0345,0.9657,1.295,-0.057,-0.202
1436.15,37.186,71.7,99.01,-0.015,-0.0042,0.9551,2.157,-0.397,0.002
1436.2,37.183,71.64,99.02,-0.0013,0.055,0.9975,1.444,0.129,0.417
1436.25,37.185,70.52,99.01,0.0101,-0.031,0.9987,1.941,0.141,0.219
1436.3,37.203,70.91,99.02,0.0616,-0.0192,1.029,-0.32,-1.139,-0.685
1436.35,37.196,70.82,98.97,0.0168,0.0113,1.01,-2.061,-0.762,-0.058
1436.4,37.191,70.78,99.0,-0.0227,-0.0436,1.0031,-2.58,-0.077,-1.426
1436.45,37.191,70.53,98.93,-0.0011,-0.0597,0.9906,-1.076,-0.614,0.223
1436.5,37.174,71.11,98.93,0.0131,-0.1055,0.9953,-0.762,0.328,-0.532
1436.55,37.178,71.12,98.94,-0.0434,-0.0321,1.0654,0.153,0.424,0.308
1436.6,37.167,70.5,98.89,-0.014,0.0014,1.0182,0.718,0.764,-0.152
1436.65,37.17,70.6,98.92,-0.0134,-0.0475,1.016,1.03,1.654,-0.515
1436.7,37.174,71.1,98.89,0.0381,-0.0879,1.0227,1.733,1.709,0.324
1436.75,37.182,71.03,98.92,0.0132,-0.0541,1.0292,0.343,-0.617,-0.011
1436.8,37.17,70.79,98.92,0.0724,-0.0011,0.985,0.048,-1.053,-0.327
1436.85,37.182,71.04,98.84,-0.0193,0.0551,0.9088,-0.463,-2.04,-0.73
1436.9,37.181,70.55,98.94,0.0108,0.0302,0.9292,-1.062,-2.221,-0.023
1436.95,37.171,71.61,98.87,-0.0667,0.0097,0.9832,-1.535,-2.574,0.63
1437.0,37.198,71.15,98.89,-0.0571,0.008,1.024,-0.792,-1.558,-0.568
1437.05,37.169,71.21,98.85,0.0004,0.0102,0.975,0.163,-0.492,0.135
1437.1,37.194,71.75,98.87,-0.0559,0.0144,0.9954,-0.09,0.873,-0.52
1437.15,37.16,72.13,98.92,-0.0368,0.0108,0.9708,0.452,1.105,-0.099
1437.2,37.181,71.7,98.86,0.0128,0.0007,1.0091,0.733,1.11,0.518
1437.25,37.171,71.49,98.91,0.0459,0.0168,1.0303,0.379,1.357,-0.022
1437.3,37.176,72.1,98.9,0.0267,-0.0287,0.9945,-0.883,1.544,-0.738
1437.35,37.201,72.04,98.93,0.0288,-0.0181,0.9925,-0.188,1.565,0.501
1437.4,37.179,72.27,98.85,0.0196,-0.0382,0.9781,-0.627,1.007,0.946
1437.45,37.172,72.62,98.96,0.0024,-0.0293,1.0072,-0.463,0.609,0.857
1437.5,37.188,72.23,98.96,0.0158,0.0201,1.0797,-0.338,0.761,0.351
1437.55,37.179,72.93,98.94,0.0902,-0.0033,1.0182,0.715,0.266,-0.015
1437.6,37.184,72.23,98.98,0.0632,-0.0318,0.9808,0.04,-0.26,0.711
1437.65,37.174,72.28,98.98,0.0795,-0.0229,1.0115,0.476,-0.755,-1.088
1437.7,37.174,73.16,98.99,0.0572,0.0193,1.0288,0.295,0.2,1.082
1437.75,37.175,73.03,99.0,-0.0238,0.0425,1.0021,0.797,-0.234,0.32
1437.8,37.191,72.81,98.95,-0.0635,0.0169,0.9792,-0.402,0.307,0.011
1437.85,37.181,72.96,98.99,-0.0095,0.0403,0.9799,-0.276,-0.319,0.116
1437.9,37.172,72.89,99.01,0.0218,-0.0175,0.9981,0.762,0.233,0.071
1437.95,37.184,73.01,99.0,-0.003,0.0024,0.9878,0.67,-1.205,0.0
1438.0,37.184,72.55,99.04,0.0236,0.0127,0.9998,0.41,0.607,-0.008
1438.05,37.189,72.83,99.04,0.0189,-0.019,0.9758,-1.472,-0.634,0.124
1438.1,37.178,73.18,99.06,0.0547,0.0636,0.9512,-1.687,-0.002,0.016
1438.15,37.182,72.5,99.03,0.0182,0.0603,0.9892,-1.531,0.027,1.305
1438.2,37.187,72.23,99.03,0.0084,0.0356,0.9993,-2.186,-0.783,0.737
1438.25,37.173,72.52,99.09,-0.012,0.0282,1.0139,-0.29,0.528,0.222
1438.3,37.192,73.92,99.09,-0.0088,-0.0007,0.9909,0.209,-0.02,-1.403
1438.35,37.183,74.28,99.08,-0.0471,-0.0144,1.0247,0.92,0.134,-0.758
1438.4,37.172,73.45,99.11,0.0605,-0.0913,1.0046,0.5,0.177,-0.657
1438.45,37.172,73.2,99.13,0.0605,-0.0644,0.9956,-0.891,0.553,-0.547
1438.5,37.182,73.83,99.15,0.107,-0.0123,0.9885,-1.07,-0.444,-0.222
1438.55,37.177,72.67,99.16,0.0549,-0.0182,0.9658,-0.281,0.345,-0.42
1438.6,37.19,73.32,99.14,0.0118,0.0041,1.0172,-1.187,-0.188,-1.412
1438.65,37.18,73.27,99.15,0.0119,-0.0381,1.0407,-1.176,0.395,0.65
1438.7,37.186,72.92,99.13,-0.009,0.0278,1.0413,-0.71,0.297,0.084
1438.75,37.174,72.05,99.15,-0.0186,0.0271,1.0435,-0.913,-0.142,-0.063
1438.8,37.183,73.46,99.17,0.0295,-0.0294,1.0205,-0.086,0.801,0.626
1438.85,37.196,72.54,99.15,0.0335,-0.0679,0.9862,-0.378,0.897,0.181
1438.9,37.181,72.38,99.13,-0.0106,-0.0814,0.9994,0.977,0.106,1.066
1438.95,37.177,71.89,99.15,-0.1,-0.0325,0.9681,0.664,0.615,1.303
1439.0,37.174,72.84,99.21,-0.0659,0.0493,0.9783,0.986,0.36,-0.143
1439.05,37.183,72.64,99.2,0.0132,0.0907,1.0011,-0.115,1.313,-0.834
1439.1,37.197,72.62,99.2,0.0165,0.1054,1.0138,-0.933,0.743,-0.287
1439.15,37.169,72.02,99.18,-0.0151,-0.0121,0.99,-0.731,0.685,-0.774
1439.2,37.182,72.0,99.16,0.018,-0.0078,0.9742,-1.016,1.029,0.457
1439.25,37.166,71.7,99.23,0.0486,0.0293,0.9871,0.939,-0.42,0.547
1439.3,37.179,72.07,99.21,0.0659,0.0354,1.0239,1.347,-0.403,0.416
1439.35,37.186,71.85,99.21,0.0366,0.0622,0.9984,2.223,-1.337,0.848
1439.4,37.167,71.6,99.11,-0.0085,0.0495,1.0337,2.257,-0.409,0.831
1439.45,37.179,71.05,99.21,-0.0852,0.0453,0.9813,1.058,-1.214,-0.452
1439.5,37.186,71.43,99.16,-0.1057,0.0923,1.0106,-0.449,-1.568,-0.724
1439.55,37.184,70.77,99.13,-0.0732,0.0049,1.0076,0.286,-2.168,-0.985
1439.6,37.186,71.12,99.15,-0.0436,-0.0352,1.0067,-1.085,-1.375,-1.243
1439.65,37.173,70.95,99.16,0.0074,0.0126,0.9607,-0.116,-0.743,-1.322
1439.7,37.186,71.18,99.14,0.0329,0.0029,0.9457,0.002,0.6,-0.451
1439.75,37.177,71.38,99.13,0.0611,-0.0132,0.9581,-0.128,0.32,-0.498
1439.8,37.19,71.12,99.09,0.0518,0.0009,0.9948,0.354,1.158,0.882
1439.85,37.16,70.86,99.05,0.0137,0.0995,0.997,1.278,0.554,0.919
1439.9,37.18,70.99,99.07,-0.0434,0.1285,1.0204,0.868,-0.527,0.558
1439.95,37.184,71.18,99.11,-0.1114,0.0657,1.0439,0.303,0.558,-0.114
